time,amplitude,frequency,power
0.161125,-0.5906009,0.0,0.34880942
0.1611875,-0.5634174,0.0,0.31743914
0.16125,-0.2398473,0.0,0.05752673
0.1613125,-0.09369446,0.0,0.008778652
0.161375,0.06078457,0.0,0.003694764
0.1614375,0.13315342,0.0,0.017729834
0.1615,0.4144672,0.0,0.17178304
0.1615625,0.49440533,0.0,0.24443664
0.161625,0.6829132,0.0,0.4663704
0.1616875,0.7828934,0.0,0.61292213
0.16175,0.7875008,0.0,0.6201575
0.1618125,0.7398144,0.0,0.5473254
0.161875,0.79760414,0.0,0.63617235
0.1619375,0.51280195,0.0,0.26296583
0.162,0.54169685,0.0,0.29343548
0.1620625,0.37323108,0.0,0.13930143
0.162125,0.35565722,0.0,0.12649205
0.1621875,0.16224577,0.0,0.02632369
0.16225,0.17350096,0.0,0.03010258
0.1623125,0.10024353,0.0,0.010048766
0.162375,0.08770487,0.0,0.007692144
0.1624375,0.15010202,0.0,0.022530615
0.1625,-0.005232673,0.0,2.7380867e-05
0.1625625,0.033403542,0.0,0.0011157966
0.162625,0.03672744,0.0,0.0013489048
0.1626875,0.07691042,0.0,0.005915213
0.16275,-0.13430527,0.0,0.018037906
0.1628125,-0.16389127,0.0,0.026860349
0.162875,-0.23724742,0.0,0.05628634
0.1629375,-0.3845521,0.0,0.14788032
0.163,-0.49710393,0.0,0.24711232
0.1630625,-0.592411,0.0,0.35095078
0.163125,-0.7441585,0.0,0.55377185
0.1631875,-0.77989864,0.0,0.6082419
0.16325,-0.8020799,0.0,0.6433322
0.1633125,-0.7452116,0.0,0.55534035
0.163375,-0.61396694,0.0,0.37695542
0.1634375,-0.5185612,0.0,0.2689057
0.1635,-0.48525637,0.0,0.23547375
0.1635625,-0.23264003,0.0,0.054121383
0.163625,0.00069110777,0.0,4.7762995e-07
0.1636875,0.1772856,0.0,0.03143018
0.16375,0.33577964,0.0,0.11274797
0.1638125,0.6019878,0.0,0.3623893
0.163875,0.61794907,0.0,0.38186106
0.1639375,0.7082538,0.0,0.50162345
0.164,0.7962549,0.0,0.6340218
0.1640625,0.7767722,0.0,0.6033751
0.164125,0.7460673,0.0,0.55661637
0.1641875,0.61834395,0.0,0.38234925
0.16425,0.5588429,0.0,0.3123054
0.1643125,0.47929966,0.0,0.22972816
0.164375,0.25738826,0.0,0.066248715
0.1644375,0.27354702,0.0,0.07482798
0.1645,0.20519318,0.0,0.04210424
0.1645625,0.078128085,0.0,0.0061039976
0.164625,0.0009872968,0.0,9.74755e-07
0.1646875,0.13088265,0.0,0.017130269
0.16475,0.112321466,0.0,0.012616112
0.1648125,-0.031001119,0.0,0.00096106937
0.164875,-0.0695386,0.0,0.004835617
0.1649375,-0.0981373,0.0,0.009630929
0.165,-0.07855591,0.0,0.0061710314
0.1650625,-0.167643,0.0,0.028104175
0.165125,-0.29816362,0.0,0.08890155
0.1651875,-0.38106364,0.0,0.14520949
0.16525,-0.47564667,0.0,0.22623976
0.1653125,-0.5789508,0.0,0.33518407
0.165375,-0.70785886,0.0,0.5010642
0.1654375,-0.8073126,0.0,0.65175366
0.1655,-0.7109524,0.0,0.5054533
0.1655625,-0.8198183,0.0,0.6721021
0.165625,-0.7022971,0.0,0.4932212
0.1656875,-0.73441714,0.0,0.5393685
0.16575,-0.4314158,0.0,0.18611959
0.1658125,-0.29184493,0.0,0.085173465
0.165875,-0.11794905,0.0,0.013911979
0.1659375,0.20805635,0.0,0.04328744
0.166,0.2621931,0.0,0.068745226
0.1660625,0.5184954,0.0,0.26883745
0.166125,0.66905814,0.0,0.4476388
0.1661875,0.6521424,0.0,0.42528972
0.16625,0.8267294,0.0,0.6834815
0.1663125,0.9148621,0.0,0.83697265
0.166375,0.80198115,0.0,0.64317375
0.1664375,0.5991246,0.0,0.3589503
0.1665,0.5744751,0.0,0.33002165
0.1665625,0.54801553,0.0,0.300321
0.166625,0.49173963,0.0,0.24180786
0.1666875,0.28792864,0.0,0.0829029
0.16675,0.25857303,0.0,0.06686001
0.1668125,0.10399526,0.0,0.010815015
0.166875,0.00052655826,0.0,2.772636e-07
0.1669375,0.063516095,0.0,0.0040342943
0.167,0.03070493,0.0,0.00094279274
0.1670625,0.08566445,0.0,0.007338398
0.167125,-0.016389126,0.0,0.00026860344
0.1671875,-0.11225564,0.0,0.012601329
0.16725,-0.00618706,0.0,3.827971e-05
0.1673125,-0.13690515,0.0,0.01874302
0.167375,-0.25988942,0.0,0.067542516
0.1674375,-0.33317974,0.0,0.11100874
0.1675,-0.4104522,0.0,0.168471
0.1675625,-0.54771936,0.0,0.2999965
0.167625,-0.65424865,0.0,0.4280413
0.1676875,-0.7944119,0.0,0.6310903
0.16775,-0.7443889,0.0,0.5541148
0.1678125,-0.86845917,0.0,0.7542213
0.167875,-0.80181664,0.0,0.64290994
0.1679375,-0.6257158,0.0,0.39152026
0.168,-0.57927996,0.0,0.33556527
0.1680625,-0.5070098,0.0,0.25705895
0.168125,-0.18768512,0.0,0.035225704
0.1681875,0.040577896,0.0,0.0016465656
0.16825,0.19018628,0.0,0.03617082
0.1683125,0.4111433,0.0,0.16903882
0.168375,0.5002304,0.0,0.25023043
0.1684375,0.67017704,0.0,0.44913727
0.1685,0.7599223,0.0,0.5774819
0.1685625,0.7566643,0.0,0.5725408
0.168625,0.8628316,0.0,0.74447834
0.1686875,0.7031857,0.0,0.4944701
0.16875,0.5597644,0.0,0.31333616
0.1688125,0.44727835,0.0,0.20005792
0.168875,0.42772987,0.0,0.18295285
0.1689375,0.3566774,0.0,0.12721878
0.169,0.28865266,0.0,0.08332036
0.1690625,0.2032515,0.0,0.04131117
0.169125,0.07977358,0.0,0.0063638245
0.1691875,-0.032284606,0.0,0.0010422958
0.16925,0.047818076,0.0,0.0022865683
0.1693125,-0.04350688,0.0,0.0018928485
0.169375,-0.04031462,0.0,0.0016252685
0.1694375,-0.10827354,0.0,0.01172316
0.1695,-0.11992365,0.0,0.0143816825
0.1695625,-0.17547555,0.0,0.03079167
0.169625,-0.20071743,0.0,0.040287487
0.1696875,-0.3083986,0.0,0.0951097
0.16975,-0.38267624,0.0,0.1464411
0.1698125,-0.45139208,0.0,0.20375481
0.169875,-0.68768513,0.0,0.47291085
0.1699375,-0.82386625,0.0,0.6787556
0.17,-0.70966893,0.0,0.50363
0.1700625,-0.7643981,0.0,0.58430445
0.170125,-0.8410123,0.0,0.7073017
0.1701875,-0.72730863,0.0,0.5289779
0.17025,-0.66589874,0.0,0.44342113
0.1703125,-0.43220562,0.0,0.1868017
0.170375,-0.23823471,0.0,0.056755777
0.1704375,-0.13325216,0.0,0.017756138
0.1705,0.27440268,0.0,0.07529683
0.1705625,0.33686566,0.0,0.113478474
0.170625,0.47117093,0.0,0.22200204
0.1706875,0.61396694,0.0,0.37695542
0.17075,0.63562167,0.0,0.40401492
0.1708125,0.8622392,0.0,0.7434564
0.170875,0.7941157,0.0,0.63061976
0.1709375,0.7345817,0.0,0.53961027
0.171,0.6362799,0.0,0.4048521
0.1710625,0.5553215,0.0,0.30838197
0.171125,0.4433621,0.0,0.19656993
0.1711875,0.2791088,0.0,0.07790172
0.17125,0.29622194,0.0,0.08774744
0.1713125,0.18544725,0.0,0.03439068
0.171375,0.10053972,0.0,0.010108235
0.1714375,0.06078457,0.0,0.003694764
0.1715,0.07046008,0.0,0.004964623
0.1715625,-0.011090633,0.0,0.00012300214
0.171625,-0.11656684,0.0,0.013587828
0.1716875,-0.04660041,0.0,0.0021715981
0.17175,-0.009116041,0.0,8.31022e-05
0.1718125,-0.16609623,0.0,0.027587956
0.171875,-0.1087672,0.0,0.011830303
0.1719375,-0.2635424,0.0,0.0694546
0.172,-0.45563745,0.0,0.2076055
0.1720625,-0.44629106,0.0,0.19917572
0.172125,-0.608109,0.0,0.36979654
0.1721875,-0.6142632,0.0,0.37731925
0.17225,-0.7090436,0.0,0.5027429
0.1723125,-0.7997762,0.0,0.63964194
0.172375,-0.7232936,0.0,0.52315366
0.1724375,-0.69719607,0.0,0.48608235
0.1725,-0.6396038,0.0,0.40909302
0.1725625,-0.5730929,0.0,0.32843545
0.172625,-0.2355032,0.0,0.055461757
0.1726875,-0.14352004,0.0,0.020598002
0.17275,0.12558416,0.0,0.01577138
0.1728125,0.17044033,0.0,0.029049907
0.172875,0.46202198,0.0,0.2134643
0.1729375,0.6280524,0.0,0.39444983
0.173,0.71141315,0.0,0.50610864
0.1730625,0.7664056,0.0,0.5873775
0.173125,0.74807477,0.0,0.55961585
0.1731875,0.8364378,0.0,0.69962823
0.17325,0.7146383,0.0,0.5107079
0.1733125,0.6404265,0.0,0.41014612
0.173375,0.50747055,0.0,0.25752637
0.1734375,0.37846377,0.0,0.14323483
0.1735,0.3509511,0.0,0.12316668
0.1735625,0.25034556,0.0,0.0626729
0.173625,0.23560192,0.0,0.055508263
0.1736875,0.06335154,0.0,0.0040134178
0.17375,0.05199763,0.0,0.0027037538
0.1738125,0.066148885,0.0,0.0043756748
0.173875,-0.057197392,0.0,0.0032715416
0.1739375,-0.0668729,0.0,0.004471985
0.174,-0.025472257,0.0,0.0006488359
0.1740625,-0.08053051,0.0,0.006485163
0.174125,-0.25008228,0.0,0.06254115
0.1741875,-0.2522214,0.0,0.063615635
0.17425,-0.3799447,0.0,0.14435798
0.1743125,-0.4288488,0.0,0.1839113
0.174375,-0.52840126,0.0,0.2792079
0.1744375,-0.66550386,0.0,0.44289538
0.1745,-0.7327717,0.0,0.53695434
0.1745625,-0.863786,0.0,0.74612623
0.174625,-0.771375,0.0,0.5950194
0.1746875,-0.703054,0.0,0.49428493
0.17475,-0.74629766,0.0,0.55696017
0.1748125,-0.57664716,0.0,0.33252195
0.174875,-0.38968605,0.0,0.15185522
0.1749375,-0.16807082,0.0,0.028247802
0.175,-0.0023366024,0.0,5.459711e-06
0.1750625,0.17350096,0.0,0.03010258
0.175125,0.35539395,0.0,0.12630485
0.1751875,0.582176,0.0,0.33892894
0.17525,0.55834925,0.0,0.3117539
0.1753125,0.8436122,0.0,0.71168154
0.175375,0.749819,0.0,0.5622285
0.1754375,0.7750938,0.0,0.6007704
0.1755,0.68610543,0.0,0.47074068
0.1755625,0.6689594,0.0,0.44750664
0.175625,0.6231817,0.0,0.38835543
0.1756875,0.495985,0.0,0.24600112
0.17575,0.23250839,0.0,0.054060154
0.1758125,0.20081617,0.0,0.040327135
0.175875,0.14786415,0.0,0.021863807
0.1759375,0.09869677,0.0,0.009741052
0.176,0.05476206,0.0,0.0029988834
0.1760625,0.120483115,0.0,0.014516181
0.176125,0.01533601,0.0,0.00023519319
0.1761875,-0.029059436,0.0,0.00084445084
0.17625,-0.04383598,0.0,0.0019215931
0.1763125,-0.023695122,0.0,0.0005614588
0.176375,-0.14322385,0.0,0.020513073
0.1764375,-0.0791812,0.0,0.0062696626
0.1765,-0.27163824,0.0,0.07378734
0.1765625,-0.3555914,0.0,0.12644523
0.176625,-0.54005134,0.0,0.29165545
0.1766875,-0.67287564,0.0,0.45276162
0.17675,-0.73497665,0.0,0.5401907
0.1768125,-0.7791417,0.0,0.6070618
0.176875,-0.83844537,0.0,0.70299065
0.1769375,-0.78947544,0.0,0.62327147
0.177,-0.77107877,0.0,0.5945625
0.1770625,-0.64190745,0.0,0.41204518
0.177125,-0.43773448,0.0,0.19161148
0.1771875,-0.2608109,0.0,0.06802233
0.17725,-0.0705259,0.0,0.0049739024
0.1773125,0.1407227,0.0,0.01980288
0.177375,0.27216482,0.0,0.07407369
0.1774375,0.45748043,0.0,0.20928834
0.1775,0.64013034,0.0,0.40976685
0.1775625,0.6573093,0.0,0.4320555
0.177625,0.79493845,0.0,0.63192713
0.1776875,0.905055,0.0,0.8191245
0.17775,0.6806753,0.0,0.4633189
0.1778125,0.6836701,0.0,0.4674048
0.177875,0.6545778,0.0,0.42847207
0.1779375,0.49526098,0.0,0.24528344
0.178,0.4298361,0.0,0.18475907
0.1780625,0.2977687,0.0,0.08866621
0.178125,0.13799118,0.0,0.019041564
0.1781875,0.0585467,0.0,0.003427716
0.17825,0.056012638,0.0,0.0031374155
0.1783125,0.07957612,0.0,0.006332359
0.178375,0.08786941,0.0,0.007721034
0.1784375,-0.07697624,0.0,0.0059253415
0.1785,-0.11459225,0.0,0.013131383
0.1785625,-0.12489304,0.0,0.015598271
0.178625,-0.15658528,0.0,0.024518948
0.1786875,-0.20233002,0.0,0.04093744
0.17875,-0.19314817,0.0,0.037306216
0.1788125,-0.46165997,0.0,0.21312992
0.178875,-0.42042387,0.0,0.17675623
0.1789375,-0.6193971,0.0,0.38365278
0.179,-0.6127493,0.0,0.37546167
0.1790625,-0.7995787,0.0,0.63932616
0.179125,-0.91594815,0.0,0.838961
0.1791875,-0.84084773,0.0,0.70702493
0.17925,-0.6909761,0.0,0.47744796
0.1793125,-0.6185743,0.0,0.3826342
0.179375,-0.47693017,0.0,0.22746238
0.1794375,-0.38043836,0.0,0.14473334
0.1795,-0.15115514,0.0,0.022847878
0.1795625,-0.03669453,0.0,0.0013464886
0.179625,0.24047258,0.0,0.057827063
0.1796875,0.47258607,0.0,0.22333759
0.17975,0.60682553,0.0,0.36823723
0.1798125,0.6758047,0.0,0.45671195
0.179875,0.75617063,0.0,0.57179403
0.1799375,0.84045285,0.0,0.706361
0.18,0.82452446,0.0,0.67984056
0.1800625,0.6590206,0.0,0.43430814
0.180125,0.6019878,0.0,0.3623893
0.1801875,0.53274536,0.0,0.28381762
0.18025,0.32649904,0.0,0.106601626
0.1803125,0.30158627,0.0,0.09095428
0.180375,0.20966892,0.0,0.043961056
0.1804375,0.14009741,0.0,0.019627284
0.1805,0.11123544,0.0,0.012373323
0.1805625,0.0884947,0.0,0.007831313
0.180625,0.011979201,0.0,0.00014350125
0.1806875,0.026492463,0.0,0.00070185063
0.18075,-0.02451787,0.0,0.00060112594
0.1808125,-0.1463503,0.0,0.02141841
0.180875,-0.02145725,0.0,0.00046041355
0.1809375,-0.08345949,0.0,0.0069654863
0.181,-0.18386757,0.0,0.033807285
0.1810625,-0.30958337,0.0,0.09584186
0.181125,-0.38734943,0.0,0.15003958
0.1811875,-0.6687619,0.0,0.4472425
0.18125,-0.64799577,0.0,0.4198985
0.1813125,-0.646449,0.0,0.41789636
0.181375,-0.7978674,0.0,0.6365924
0.1814375,-0.755644,0.0,0.5709979
0.1815,-0.703054,0.0,0.49428493
0.1815625,-0.65747386,0.0,0.43227187
0.181625,-0.6616534,0.0,0.4377852
0.1816875,-0.48354506,0.0,0.23381583
0.18175,-0.21539524,0.0,0.04639511
0.1818125,0.054597512,0.0,0.0029808884
0.181875,0.15632199,0.0,0.024436563
0.1819375,0.34723228,0.0,0.12057026
0.182,0.47752255,0.0,0.22802779
0.1820625,0.588034,0.0,0.34578395
0.182125,0.70693743,0.0,0.49976054
0.1821875,0.7995129,0.0,0.6392209
0.18225,0.7690055,0.0,0.59136945
0.1823125,0.67185545,0.0,0.45138976
0.182375,0.59639305,0.0,0.35568467
0.1824375,0.62249064,0.0,0.3874946
0.1825,0.4727835,0.0,0.22352424
0.1825625,0.2817087,0.0,0.079359785
0.182625,0.27117753,0.0,0.07353725
0.1826875,0.1260778,0.0,0.015895613
0.18275,0.0788521,0.0,0.006217654
0.1828125,0.04278286,0.0,0.0018303733
0.182875,0.031428948,0.0,0.0009877788
0.1829375,0.058809977,0.0,0.0034586133
0.183,-0.050417956,0.0,0.0025419702
0.1830625,0.012834858,0.0,0.00016473359
0.183125,-0.081649445,0.0,0.006666632
0.1831875,-0.15796748,0.0,0.024953725
0.18325,-0.17406042,0.0,0.03029703
0.1833125,-0.34111103,0.0,0.11635674
0.183375,-0.3392681,0.0,0.115102835
0.1834375,-0.47390246,0.0,0.22458355
0.1835,-0.6687948,0.0,0.4472865
0.1835625,-0.6843941,0.0,0.46839532
0.183625,-0.77795696,0.0,0.60521704
0.1836875,-0.77529126,0.0,0.60107654
0.18375,-0.72441256,0.0,0.52477354
0.1838125,-0.8094188,0.0,0.6551588
0.183875,-0.6871256,0.0,0.47214162
0.1839375,-0.5253406,0.0,0.27598277
0.184,-0.33462778,0.0,0.11197575
0.1840625,-0.19245705,0.0,0.037039716
0.184125,-0.03366682,0.0,0.0011334547
0.1841875,0.2587705,0.0,0.06696217
0.18425,0.5103337,0.0,0.2604405
0.1843125,0.582176,0.0,0.33892894
0.184375,0.73764235,0.0,0.54411626
0.1844375,0.72536695,0.0,0.5261572
0.1845,0.7612058,0.0,0.5794343
0.1845625,0.74307245,0.0,0.5521567
0.184625,0.6333509,0.0,0.4011334
0.1846875,0.64111763,0.0,0.4110318
0.18475,0.54969394,0.0,0.30216342
0.1848125,0.4128875,0.0,0.1704761
0.184875,0.25419602,0.0,0.064615615
0.1849375,0.22395182,0.0,0.050154418
0.185,0.07148029,0.0,0.0051094317
0.1850625,0.07589021,0.0,0.0057593244
0.185125,-0.10198776,0.0,0.010401502
0.1851875,-0.015961299,0.0,0.00025476306
0.18525,0.06779438,0.0,0.0045960783
0.1853125,-0.06799184,0.0,0.00462289
0.185375,-0.109162115,0.0,0.011916367
0.1854375,0.00934641,0.0,8.735537e-05
0.1855,-0.23158692,0.0,0.0536325
0.1855625,-0.19798592,0.0,0.039198425
0.185625,-0.31958798,0.0,0.10213648
0.1856875,-0.49657738,0.0,0.2465891
0.18575,-0.6565853,0.0,0.4311042
0.1858125,-0.6892977,0.0,0.47513127
0.185875,-0.7182584,0.0,0.5158951
0.1859375,-0.78957415,0.0,0.62342733
0.186,-0.6967024,0.0,0.48539427
0.1860625,-0.7670967,0.0,0.5884373
0.186125,-0.6556967,0.0,0.42993814
0.1861875,-0.5510433,0.0,0.30364868
0.18625,-0.30625945,0.0,0.09379485
0.1863125,-0.13749753,0.0,0.01890557
0.186375,0.08872507,0.0,0.007872137
0.1864375,0.27881262,0.0,0.077736475
0.1865,0.38804054,0.0,0.15057546
0.1865625,0.5312973,0.0,0.28227684
0.186625,0.80984664,0.0,0.6558516
0.1866875,0.6688936,0.0,0.44741863
0.18675,0.7555782,0.0,0.5708985
0.1868125,0.7858224,0.0,0.6175168
0.186875,0.8150464,0.0,0.6643007
0.1869375,0.5362009,0.0,0.28751138
0.187,0.5316264,0.0,0.28262663
0.1870625,0.45672348,0.0,0.20859633
0.187125,0.3562825,0.0,0.12693723
0.1871875,0.22220759,0.0,0.049376212
0.18725,0.107549526,0.0,0.011566901
0.1873125,0.10731916,0.0,0.011517403
0.187375,0.05834924,0.0,0.0034046338
0.1874375,0.031955507,0.0,0.0010211545
0.1875,-0.044559997,0.0,0.0019855932
0.1875625,0.05828342,0.0,0.003396957
0.187625,-0.049924307,0.0,0.0024924364
0.1876875,-0.031823866,0.0,0.0010127585
0.18775,-0.11541499,0.0,0.01332062
0.1878125,-0.15257026,0.0,0.023277685
0.187875,-0.4015007,0.0,0.16120282
0.1879375,-0.38007635,0.0,0.14445803
0.188,-0.5491345,0.0,0.3015487
0.1880625,-0.65770423,0.0,0.43257487
0.188125,-0.74234843,0.0,0.5510812
0.1881875,-0.79829526,0.0,0.63727534
0.18825,-0.8692161,0.0,0.7555366
0.1883125,-0.7047654,0.0,0.49669424
0.188375,-0.7152307,0.0,0.51155496
0.1884375,-0.54238796,0.0,0.2941847
0.1885,-0.35980386,0.0,0.12945881
0.1885625,-0.25659844,0.0,0.06584276
0.188625,-0.074244715,0.0,0.0055122776
0.1886875,0.12229316,0.0,0.014955617
0.18875,0.3892253,0.0,0.15149634
0.1888125,0.4564273,0.0,0.2083259
0.188875,0.6758047,0.0,0.45671195
0.1889375,0.7655499,0.0,0.58606666
0.189,0.7621273,0.0,0.58083797
0.1890625,0.8594089,0.0,0.7385837
0.189125,0.8256763,0.0,0.6817414
0.1891875,0.6994339,0.0,0.4892078
0.18925,0.63917595,0.0,0.4085459
0.1893125,0.4943066,0.0,0.244339
0.189375,0.3070164,0.0,0.09425907
0.1894375,0.27766076,0.0,0.07709549
0.1895,0.16524057,0.0,0.027304446
0.1895625,0.14608702,0.0,0.021341417
0.189625,0.07799645,0.0,0.0060834456
0.1896875,0.12255644,0.0,0.015020081
0.18975,-0.09412229,0.0,0.008859006
0.1898125,-0.041729745,0.0,0.0017413716
0.189875,-0.08434805,0.0,0.007114594
0.1899375,-0.138057,0.0,0.019059733
0.19,-0.12601198,0.0,0.01587902
0.1900625,-0.13651024,0.0,0.018635046
0.190125,-0.23955111,0.0,0.057384737
0.1901875,-0.39123282,0.0,0.15306312
0.19025,-0.55341274,0.0,0.30626565
0.1903125,-0.55061543,0.0,0.30317736
0.190375,-0.6713289,0.0,0.4506825
0.1904375,-0.81695515,0.0,0.66741574
0.1905,-0.84111106,0.0,0.7074678
0.1905625,-0.66744554,0.0,0.44548354
0.190625,-0.82291186,0.0,0.6771839
0.1906875,-0.6693872,0.0,0.44807926
0.19075,-0.5209965,0.0,0.27143738
0.1908125,-0.30207992,0.0,0.091252275
0.190875,-0.16741262,0.0,0.028026987
0.1909375,0.01875864,0.0,0.00035188656
0.191,0.31294018,0.0,0.09793156
0.1910625,0.4620549,0.0,0.21349473
0.191125,0.60409397,0.0,0.36492953
0.1911875,0.7175673,0.0,0.5149029
0.19125,0.7521885,0.0,0.56578755
0.1913125,0.79056144,0.0,0.62498736
0.191375,0.7155269,0.0,0.5119787
0.1914375,0.7046008,0.0,0.49646232
0.1915,0.5691766,0.0,0.32396203
0.1915625,0.45517674,0.0,0.20718586
0.191625,0.34255907,0.0,0.11734672
0.1916875,0.34808794,0.0,0.12116521
0.19175,0.21565853,0.0,0.046508603
0.1918125,0.09023893,0.0,0.008143065
0.191875,0.03929441,0.0,0.0015440506
0.1919375,0.014941092,0.0,0.00022323622
0.192,0.0014809452,0.0,2.1931985e-06
0.1920625,0.037681825,0.0,0.00141992
0.192125,-0.0735207,0.0,0.005405293
0.1921875,-0.12390575,0.0,0.015352635
0.19225,-0.1300928,0.0,0.016924137
0.1923125,-0.17978674,0.0,0.03232327
0.192375,-0.2281972,0.0,0.052073963
0.1924375,-0.3642138,0.0,0.13265169
0.1925,-0.5618048,0.0,0.3156246
0.1925625,-0.5271177,0.0,0.2778531
0.192625,-0.718061,0.0,0.5156115
0.1926875,-0.7625222,0.0,0.58144015
0.19275,-0.8086948,0.0,0.6539872
0.1928125,-0.7433357,0.0,0.552548
0.192875,-0.76321334,0.0,0.5824946
0.1929375,-0.70670706,0.0,0.49943486
0.193,-0.54709405,0.0,0.2993119
0.1930625,-0.392253,0.0,0.15386243
0.193125,-0.24619891,0.0,0.0606139
0.1931875,0.016092937,0.0,0.00025898265
0.19325,0.17972092,0.0,0.03229961
0.1933125,0.4990785,0.0,0.24907936
0.193375,0.6114329,0.0,0.3738502
0.1934375,0.6310472,0.0,0.39822057
0.1935,0.7784177,0.0,0.60593414
0.1935625,0.83245575,0.0,0.69298255
0.193625,0.7568288,0.0,0.5727898
0.1936875,0.7069045,0.0,0.49971393
0.19375,0.7154282,0.0,0.5118375
0.1938125,0.57493585,0.0,0.33055124
0.193875,0.40656883,0.0,0.16529821
0.1939375,0.31853485,0.0,0.10146445
0.194,0.28085303,0.0,0.078878425
0.1940625,0.12012111,0.0,0.01442908
0.194125,0.029289804,0.0,0.0008578926
0.1941875,0.09603107,0.0,0.009221966
0.19425,0.054268412,0.0,0.0029450606
0.1943125,0.06697163,0.0,0.004485199
0.194375,-0.037319817,0.0,0.0013927687
0.1944375,-0.17981966,0.0,0.03233511
0.1945,-0.08767196,0.0,0.0076863724
0.1945625,-0.03633252,0.0,0.0013200521
0.194625,-0.26114,0.0,0.06819409
0.1946875,-0.2926677,0.0,0.08565438
0.19475,-0.35947475,0.0,0.1292221
0.1948125,-0.53468704,0.0,0.28589022
0.194875,-0.6281511,0.0,0.39457384
0.1949375,-0.71944314,0.0,0.51759845
0.195,-0.785592,0.0,0.61715484
0.1950625,-0.80688477,0.0,0.651063
0.195125,-0.7795037,0.0,0.607626
0.1951875,-0.7002896,0.0,0.49040553
0.19525,-0.56634635,0.0,0.32074818
0.1953125,-0.56104785,0.0,0.3147747
0.195375,-0.29585993,0.0,0.0875331
0.1954375,-0.060685843,0.0,0.0036827715
0.1955,0.07569275,0.0,0.0057293926
0.1955625,0.41542158,0.0,0.17257509
0.195625,0.528862,0.0,0.279695
0.1956875,0.6003094,0.0,0.36037135
0.19575,0.73932076,0.0,0.54659516
0.1958125,0.79194367,0.0,0.6271748
0.195875,0.76433223,0.0,0.5842038
0.1959375,0.7821036,0.0,0.61168605
0.196,0.73227805,0.0,0.53623116
0.1960625,0.5149411,0.0,0.26516435
0.196125,0.48051736,0.0,0.23089693
0.1961875,0.33824787,0.0,0.114411615
0.19625,0.23533864,0.0,0.05538428
0.1963125,0.27295464,0.0,0.074504234
0.196375,0.089482,0.0,0.008007029
0.1964375,0.10317251,0.0,0.010644567
0.1965,0.111465804,0.0,0.012424625
0.1965625,-0.10672678,0.0,0.011390606
0.196625,0.04864082,0.0,0.0023659295
0.1966875,-0.08859343,0.0,0.007848796
0.19675,-0.10771408,0.0,0.011602323
0.1968125,-0.022971105,0.0,0.00052767165
0.196875,-0.11505298,0.0,0.013237189
0.1969375,-0.24139406,0.0,0.05827109
0.197,-0.3766208,0.0,0.14184323
0.1970625,-0.55331403,0.0,0.30615643
0.197125,-0.65339303,0.0,0.42692244
0.1971875,-0.67807543,0.0,0.4597863
0.19725,-0.75106955,0.0,0.56410545
0.1973125,-0.73593104,0.0,0.5415945
0.197375,-0.8305799,0.0,0.6898629
0.1974375,-0.67978674,0.0,0.46211
0.1975,-0.58467716,0.0,0.3418474
0.1975625,-0.51889026,0.0,0.2692471
0.197625,-0.33712894,0.0,0.11365592
0.1976875,-0.23046798,0.0,0.053115487
0.19775,0.08951491,0.0,0.00801292
0.1978125,0.35608503,0.0,0.12679654
0.197875,0.42723623,0.0,0.18253079
0.1979375,0.62591326,0.0,0.3917674
0.198,0.72013426,0.0,0.5185934
0.1980625,0.8171526,0.0,0.6677384
0.198125,0.8789245,0.0,0.77250826
0.1981875,0.92397815,0.0,0.8537356
0.19825,0.66744554,0.0,0.44548354
0.1983125,0.61913383,0.0,0.3833267
0.198375,0.5991575,0.0,0.35898972
0.1984375,0.44951624,0.0,0.20206484
0.1985,0.3463108,0.0,0.11993117
0.1985625,0.072928324,0.0,0.0053185406
0.198625,0.13687225,0.0,0.018734012
0.1986875,0.14993747,0.0,0.022481244
0.19875,-0.03603633,0.0,0.0012986172
0.1988125,0.069966435,0.0,0.004895302
0.198875,0.045218192,0.0,0.002044685
0.1989375,-0.01523728,0.0,0.0002321747
0.199,-0.03587178,0.0,0.0012867847
0.1990625,-0.081024155,0.0,0.006564914
0.199125,-0.16122556,0.0,0.02599368
0.1991875,-0.31040612,0.0,0.09635196
0.19925,-0.30731258,0.0,0.09444102
0.1993125,-0.45698678,0.0,0.20883693
0.199375,-0.5438031,0.0,0.2957218
0.1994375,-0.65879023,0.0,0.43400458
0.1995,-0.6816626,0.0,0.46466392
0.1995625,-0.6900217,0.0,0.47612995
0.199625,-0.7804581,0.0,0.6091148
0.1996875,-0.78065556,0.0,0.6094231
0.19975,-0.7487001,0.0,0.5605518
0.1998125,-0.63131046,0.0,0.3985529
0.199875,-0.34858158,0.0,0.12150912
0.1999375,-0.2249062,0.0,0.0505828
0.2,-0.03587178,0.0,0.0012867847
0.2000625,0.2032515,0.0,0.04131117
0.200125,0.36908445,0.0,0.13622333
0.2001875,0.56094915,0.0,0.31466395
0.20025,0.67705524,0.0,0.4584038
0.2003125,0.75432765,0.0,0.5690102
0.200375,0.87510693,0.0,0.76581216
0.2004375,0.78358454,0.0,0.61400473
0.2005,0.7700257,0.0,0.59293956
0.2005625,0.6405581,0.0,0.4103147
0.200625,0.52603173,0.0,0.27670938
0.2006875,0.50414664,0.0,0.25416383
